"";"is_paid";"num_subscribers";"rating";"num_published_lectures";"discount_price__amount";"price_detail__amount"
"607";TRUE;4854;4,41296;22;455;1600
"610";TRUE;6208;4,28676;0;488;6400
"611";TRUE;5952;4,47606;14;455;8640
"612";TRUE;2669;4,28611;25;455;1280
"613";TRUE;2117;4,14724;14;455;5120
"614";TRUE;3804;4,13751;32;455;1280
"615";TRUE;5302;4,5943;18;481;6400
"616";TRUE;4562;4,76573;49;455;6400
"617";TRUE;31160,6073358524;4,42522;41;455;8640
"618";TRUE;5998;4,57363;373;455;8640
"619";TRUE;6210;4,21159;74;462;8640
"620";TRUE;2115;4,35953;57;455;1600
"621";TRUE;10761;4,32313;50;455;1280
"622";TRUE;3821;4,17436;47;455;8640
"623";TRUE;3353;4,37;25;455;3200
"624";TRUE;19385;4,53642;75;455;8640
"625";TRUE;7887;4,71539;27;455;8640
"626";TRUE;3464;4,09608;23;720;2880
"627";TRUE;9671;3,92659;11;455;1280
"628";TRUE;2299;4,39341;28;455;1920
"630";TRUE;4928;4,209;129;455;8640
"631";TRUE;6875;4,33272;29;468;8640
"632";TRUE;2934;4,66277;48;455;8640
"633";TRUE;3155;4,18138;17;455;8640
"634";TRUE;3254;4,81559;27;455;8640
"635";TRUE;1945;4,27958;14;455;1280
"636";TRUE;3934;4,35056;42;455;3200
"637";TRUE;4605;4,42382;143;455;8640
"638";TRUE;3541;4,46919;26;468;8000
"639";TRUE;2496;4,39887;30;455;8640
"640";TRUE;3175;4,45349;26;455;1280
"641";TRUE;2452;4,03968;12;455;2880
"642";TRUE;7114;4,27076;17;455;6400
"643";TRUE;19302;4,75876;21;455;1280
"644";TRUE;4304;4,52084;27;455;8640
"645";TRUE;3211;4,14391;36;455;6400
"646";TRUE;1961;4,46799;232;455;1280
"647";TRUE;4681;4,30212;46;468;8640
"648";TRUE;3060;4,34536;8;455;2240
"649";TRUE;9289;4,39081;26;494;9280
"650";TRUE;4438;4,43413;38;455;8640
"651";TRUE;6791;4,72294;62;2400;8640
"652";TRUE;5201;4,50793;51;455;8640
"653";TRUE;16868;3,98262;59;455;8640
"654";TRUE;2870;4,22833;19;455;8640
"655";TRUE;2064;4,35354;61;455;1280
"656";TRUE;4683;4,58556;84;455;8640
"657";TRUE;5045;4,38788;124;462;8640
"658";TRUE;31160,6073358524;3,42313;23;455;1280
"659";TRUE;5166;4,36966;160;455;8640
"660";TRUE;3635;4,36329;54;455;1600
"661";TRUE;2592;4,49099;73;455;4800
"662";TRUE;4255;4,01147;93;455;8640
"663";TRUE;5405;4,22471;109;455;5760
"664";TRUE;2952;4,54488;28;0;12800
"665";TRUE;4896;4,20715;83;455;5760
"666";TRUE;13165;4,39228;157;455;8640
"667";TRUE;2297;4,5977;24;455;8640
"668";TRUE;2032;4,4991;8;455;2880
"669";TRUE;6476;4,6443;45;455;6400
"670";TRUE;2152;4,22167;10;455;3200
"671";TRUE;19413;4,15555;600;455;8640
"672";TRUE;2925;4,06886;11;455;2880
"673";TRUE;2588;4,29566;17;455;2880
"674";TRUE;2810;4,30476;28;481;8960
"675";TRUE;7783;4,32089;135;488;9280
"676";TRUE;4408;4,12975;74;455;8640
"677";TRUE;3704;4,09176;65;488;9280
"678";TRUE;2680;4,45706;358;3200;8960
"680";TRUE;5058;4,08026;25;455;8640
"681";TRUE;3968;4,2838;17;455;6080
"682";TRUE;5260;4,20066;0;455;3200
"683";TRUE;11665;4,46643;119;488;9280
"684";TRUE;3644;4,35726;52;455;3200
"685";TRUE;2744;4,12553;27;455;8640
"686";TRUE;6700;4,56617;49;455;8640
"687";TRUE;2268;4,22936;8;468;2560
"688";TRUE;6594;4,46775;53;455;6400
"689";TRUE;2647;4,45241;23;455;6720
"690";TRUE;15113;4,48666;83;455;1280
"691";TRUE;5404;4,14793;72;474;6080
"692";TRUE;3568;4,5598;136;455;8640
"693";TRUE;4811;4,38709;291;455;8640
"694";TRUE;8730;4,81067;47;455;8640
"695";TRUE;3294;4,25609;42;455;1600
"697";TRUE;2879;4,43649;35;455;8000
"699";TRUE;2949;4,07889;55;455;3200
"700";TRUE;1381;4,44868;35;455;1280
"702";TRUE;5732;4,73958;46;455;6080
"703";TRUE;3075;3,82051;64;455;6400
"704";TRUE;9964;4,54563;63;455;8640
"705";TRUE;5375;4,37623;131;462;8640
"706";TRUE;5149;4,35676;36;455;8640
"707";TRUE;7492;3,45216;10;455;1280
"708";TRUE;3534;4,53924;58;455;8640
"710";TRUE;4224;4,30258;0;455;1280
"711";TRUE;5486;4,19623;26;455;8640
"713";TRUE;2638;4,4071;88;455;8640
"714";TRUE;7332;4,43351;132;455;8640
"715";TRUE;30876;4,51053;142;455;8640
"716";TRUE;4355;4,09427;42;1280;5120
"717";TRUE;6450;4,38882;0;462;6400
"718";TRUE;2237;4,4052;31;0;6400
"719";TRUE;27891;4,48239;32;455;1280
"721";TRUE;8094;4,30697;52;494;5120
"722";TRUE;5681;4,62262;34;455;8640
"723";TRUE;3018;4,54163;19;455;6080
"724";TRUE;24185;4,49823;25;455;1280
"725";TRUE;8208;4,02383;38;481;8960
"726";TRUE;5668;4,58431;80;468;8640
"727";TRUE;6164;4,68331;39;455;3200
"728";TRUE;2030;4,04615;43;455;1920
"729";TRUE;8353;4,32028;14;455;1280
"730";TRUE;3440;4,14253;35;455;8640
"731";TRUE;2613;4,6714;42;0;5120
"732";TRUE;4384;4,63972;174;455;6400
"733";TRUE;2549;4,57647;93;455;8640
"734";TRUE;2430;4,06788;54;455;4160
"735";TRUE;5760;4,50626;24;455;4160
"736";TRUE;31160,6073358524;4,41707;21;455;6400
"737";TRUE;1603;4,15874;12;455;8640
"738";TRUE;3647;4,3354;36;455;6400
"739";TRUE;9691;4,43196;57;468;1280
"740";TRUE;4624;4,35906;41;2720;8640
"741";TRUE;3619;4,43663;55;455;8640
"742";TRUE;7764;4,14673;7;455;1280
"743";TRUE;6140;4,55505;36;455;8640
"744";TRUE;7557;4,29601;24;455;8640
"745";TRUE;11874;4,62871;68;455;1280
"746";TRUE;1885;4,20746;43;455;2560
"747";TRUE;25556;4,26281;17;500;9280
"748";TRUE;4111;4,20557;61;455;8640
"749";TRUE;7394;4,27794;22;455;6400
"750";TRUE;9622;4,21857;17;455;1920
"751";TRUE;7913;3,59647;46;488;9280
"752";TRUE;9628;4,19955;16;455;1280
"753";TRUE;4844;4,50877;40;455;8640
"754";TRUE;2450;4,34041;9;455;2240
"755";TRUE;2901;4,17272;32;533;9920
"756";TRUE;3702;4,59941;24;455;1600
"757";TRUE;5234;3,91251;6;455;1280
"758";TRUE;23020;4,01805;54;455;8640
"760";TRUE;6491;4,492;40;455;8000
"761";TRUE;26574;4,41603;12;0;1600
"762";TRUE;31160,6073358524;3,9853;103;455;8640
"763";TRUE;1858;4,22954;24;488;5440
"764";TRUE;3480;4,4371;62;455;8640
"765";TRUE;2404;4,28193;23;455;8640
"766";TRUE;2861;4,3561;38;455;8000
"767";TRUE;5168;4,00247;24;455;8640
"768";TRUE;13406;4,40603;45;455;8640
"769";TRUE;5424;4,54396;57;455;3200
"770";TRUE;31160,6073358524;4,51779;30;520;9600
"772";TRUE;4386;4,13272;27;455;8640
"773";TRUE;6197;4,30544;187;455;8640
"774";TRUE;4843;4,69149;15;455;1280
"775";TRUE;3259;4,40924;32;455;4160
"776";TRUE;13127;4,47888;21;455;8640
"777";TRUE;3187;4,33551;36;455;8640
"778";TRUE;3396;4,33969;13;455;8640
"779";TRUE;2563;4,16878;100;468;8640
"780";TRUE;30571;3,72323;6;455;1280
"781";TRUE;2742;4,37636;46;455;3200
"782";TRUE;1540;4,28052;7;455;1600
"783";TRUE;25937;4,12243;59;455;8640
"784";TRUE;3897;4,45031;16;0;12800
"785";TRUE;2334;4,62322;17;455;8640
"786";TRUE;31160,6073358524;4,49889;600;455;8640
"787";TRUE;2588;4,61404;42;455;8640
"788";TRUE;2593;4,38097;26;455;8640
"789";TRUE;4898;4,46994;69;455;1280
"790";TRUE;2600;4,60111;228;3200;8640
"791";TRUE;2054;4,22503;55;455;5120
"792";TRUE;2673;4,31611;25;455;8640
"793";TRUE;5840;4,2626;38;455;8640
"794";TRUE;4147;4,31514;13;455;3200
"795";TRUE;2351;4,3089;81;468;8640
"796";TRUE;4321;4,48652;108;0;12800
"797";TRUE;15279;4,41667;19;455;1280
"798";TRUE;1793;4,21712;26;455;1280
"799";TRUE;2723;4,55099;65;455;8640
"800";TRUE;2247;4,24669;6;514;2560
"801";TRUE;8854;4,078;34;455;6080
"802";TRUE;3724;4,39728;47;455;8640
"803";TRUE;2152;4,46238;43;455;8640
"804";TRUE;5468;4,20653;25;0;9600
"805";TRUE;2205;4,40272;25;455;3200
"806";TRUE;2869;4,55198;31;455;5120
"807";TRUE;3507;4,35225;30;455;6080
"808";TRUE;6290;4,0885;12;455;7040
"809";TRUE;3522;4,4475;469;481;8960
"810";TRUE;5617;4,16457;51;455;6400
"811";TRUE;2062;4,57876;32;455;8640
"812";TRUE;4016;4,2519;27;455;6400
"813";TRUE;4975;4,53074;37;455;5120
"814";TRUE;2345;4,09503;88;455;8640
"815";TRUE;3732;4,47484;43;455;7360
"816";TRUE;31160,6073358524;3,35419;8;455;3840
"818";TRUE;1774;4,26677;13;455;8640
"819";TRUE;4925;4,39204;67;455;8640
"820";TRUE;2526;4,40752;46;0;9600
"821";TRUE;4406;4,5416;74;455;6080
"822";TRUE;31160,6073358524;4,43379;38;468;8640
"823";TRUE;5375;4,2729;48;455;2240
"824";TRUE;2155;4,46806;27;455;1920
"825";TRUE;4225;4,07729;98;455;5760
"826";TRUE;4058;4,65202;50;455;8640
"827";TRUE;3207;4,45022;29;2880;8640
"828";TRUE;2357;4,24131;29;0;2880
"829";TRUE;4128;4,40562;27;455;1600
"830";TRUE;1717;4,41823;28;455;7680
"831";TRUE;1460;4,05199;25;488;1600
"832";TRUE;1443;4,275;17;455;2560
"833";TRUE;2539;4,58598;21;455;6400
"834";TRUE;23644;4,64651;41;468;1280
"835";TRUE;4982;4,26065;64;455;8640
"836";TRUE;2935;4,50448;83;455;8640
"837";TRUE;2532;4,40532;19;455;2880
"838";TRUE;10527;4,44455;15;455;3200
"839";TRUE;1853;4,27569;27;1920;7680
"840";TRUE;5731;4,17322;0;455;3200
"841";TRUE;8435;4,61704;8;455;1280
"842";TRUE;26323;4,02339;31;455;6080
"843";TRUE;7949;4,50802;51;520;9600
"844";TRUE;2925;4,16058;60;455;3200
"845";TRUE;3456;4,82538;37;455;1280
"846";TRUE;1593;4,17434;25;455;2560
"847";TRUE;2876;4,34069;266;481;8960
"849";TRUE;5306;4,51216;45;455;8640
"850";TRUE;4493;4,06975;33;455;8640
"851";TRUE;2578;4,31016;28;455;6400
"852";TRUE;2159;4,55469;82;455;6400
"853";TRUE;1595;4,48575;37;455;3200
"854";TRUE;3931;3,79718;42;455;8640
"855";TRUE;1687;4,50745;26;468;5760
"856";TRUE;3254;4,05669;13;455;8640
"857";TRUE;4591;3,78761;6;455;2560
"858";TRUE;3027;4,54888;21;455;6400
"859";TRUE;1452;4,2951;12;455;1920
"860";TRUE;4110;4,30219;123;455;8640
"861";TRUE;3388;4,61362;272;0;12800
"863";TRUE;8004;4,28314;199;455;8640
"864";TRUE;3128;3,25941;241;455;8640
"865";TRUE;7804;4,67313;32;455;8640
"866";TRUE;3755;4,23526;25;455;7680
"867";TRUE;2370;4,41135;82;481;8960
"868";TRUE;1699;4,40745;39;0;1280
"869";TRUE;2010;4,07062;11;455;3200
"870";TRUE;1903;4,1978;113;455;2560
"871";TRUE;2076;4,16651;28;455;2560
"872";TRUE;2898;3,90374;204;468;8640
"873";TRUE;3260;4,45216;14;468;3200
"874";TRUE;1864;3,53852;63;455;3200
"875";TRUE;13023;4,29464;84;455;6720
"876";TRUE;2019;3,98176;51;455;6400
"877";TRUE;3561;4,46453;81;455;8640
"878";TRUE;2636;4,72393;16;455;8640
"879";TRUE;3375;4,27674;75;455;8640
"880";TRUE;2719;3,89776;12;455;4800
"881";TRUE;15362;4,53003;20;468;6400
"882";TRUE;2281;4,24188;16;455;8000
"883";TRUE;1399;4,13369;23;455;3200
"884";TRUE;3718;4,78346;164;455;8640
"885";TRUE;27585;3,5005;30;455;3200
"886";TRUE;7451;4,44269;26;455;2880
"887";TRUE;1780;4,34948;41;455;2880
"888";TRUE;1636;4,41331;11;455;8640
"889";TRUE;2076;4,42992;27;455;6080
"890";TRUE;2626;4,30026;12;455;2240
"891";TRUE;14985;4,22798;28;455;3200
"892";TRUE;31160,6073358524;3,61641;11;455;8640
"893";TRUE;5288;4,35565;33;455;2240
"894";TRUE;3946;4,6251;27;455;6080
"896";TRUE;1149;4,54485;44;0;12800
"897";TRUE;7065;4,48143;60;455;8640
"898";TRUE;10063;4,05329;54;455;1280
"899";TRUE;5414;4,6131;53;455;6400
"900";TRUE;2515;4,25644;30;455;2880
"902";TRUE;4187;4,47837;142;455;8640
"903";TRUE;8490;4,66495;77;455;8640
"904";TRUE;3215;4,63823;122;0;4160
"905";TRUE;18519;4,00629;71;455;8640
"906";TRUE;2196;4,10985;13;455;1280
"907";TRUE;4165;4,29079;115;455;8640
"908";TRUE;31160,6073358524;4,28764;105;455;8320
"909";TRUE;3135;4,69812;37;455;6080
"910";TRUE;2896;4,02812;48;455;8640
"911";TRUE;1433;4,34037;174;474;8960
"912";TRUE;3550;4,09903;86;455;8640
"913";TRUE;1907;4,48898;57;455;8640
"914";TRUE;31160,6073358524;4,07941;215;455;8640
"915";TRUE;2468;4,54049;194;455;8640
"917";TRUE;9288;4,2006;46;455;8640
"918";TRUE;2525;4,27961;17;468;7680
"919";TRUE;5634;3,79878;17;455;6080
"920";TRUE;3802;4,76648;41;455;8640
"921";TRUE;8380;3,95327;23;455;1280
"922";TRUE;3569;4,2829;38;455;8640
"923";TRUE;2017;4,48753;23;455;1280
"924";TRUE;12738;4,40466;45;455;6080
"925";TRUE;8654;4,38905;124;455;8000
"926";TRUE;1697;4,31517;48;455;1600
"927";TRUE;5558;4,5503;30;455;8640
"928";TRUE;1536;4,31712;41;455;2880
"929";TRUE;28203;3,89389;9;455;2560
"930";TRUE;24082;3,98136;115;455;8640
"931";TRUE;9833;4,17518;17;455;6400
"932";TRUE;2703;4,63202;33;455;1280
"933";TRUE;1934;4,33452;45;455;3200
"934";TRUE;3814;3,6712;55;455;8640
"935";TRUE;17433;4,38079;122;2080;8320
"936";TRUE;3540;4,38606;19;468;2240
"937";TRUE;19558;4,20228;8;455;3840
"938";TRUE;4104;4,15518;48;455;8000
"939";TRUE;2392;4,43096;32;455;8640
"940";TRUE;17331;4,38743;17;455;8640
"942";TRUE;3574;4,48984;45;455;7040
"943";TRUE;3803;4,65601;22;455;8640
"944";TRUE;12708;4,35346;27;455;8640
"945";TRUE;1907;4,6729;31;455;8640
"946";TRUE;3138;3,61329;62;455;3200
"947";TRUE;3816;4,69182;55;455;8640
"948";TRUE;6430;4,43595;22;455;1280
"949";TRUE;2892;4,77915;13;455;1280
"950";TRUE;13279;4,22206;22;500;5760
"951";TRUE;11054;4,25951;13;455;1600
"952";TRUE;3283;4,60347;18;455;6400
"953";TRUE;3761;4,18354;0;520;3200
"954";TRUE;2575;4,29918;50;488;2560
"955";TRUE;31160,6073358524;4,21766;42;455;8640
"956";TRUE;2082;4,60477;29;2880;8640
"957";TRUE;3032;4,53315;16;455;2240
"958";TRUE;11110;4,76521;11;1280;6400
"959";TRUE;20395;4,55633;29;455;8640
"960";TRUE;2345;4,37896;329;455;8640
"961";TRUE;1617;4,45437;29;455;3200
"962";TRUE;31160,6073358524;4,43867;55;455;6400
"963";TRUE;2647;4,6988;19;455;8640
"964";TRUE;3405;4,39151;50;455;1280
"965";TRUE;1754;4,5461;20;481;1280
"966";TRUE;4187;4,59287;47;455;4800
"967";TRUE;1787;4,44903;12;455;4800
"968";TRUE;1667;3,74943;21;455;2880
"969";TRUE;31160,6073358524;4,0994;26;455;8640
"970";TRUE;2227;4,61876;46;455;8640
"971";TRUE;2967;4,91336;37;455;8640
"972";TRUE;2278;4,54733;66;800;3200
"973";TRUE;2231;4,64552;9;455;6400
"974";TRUE;5731;4,08957;11;455;8640
"976";TRUE;3935;4,60067;43;455;8640
"977";TRUE;2596;4,42909;42;468;6080
"979";TRUE;2106;4,36719;20;455;1600
"980";TRUE;2098;4,42318;42;455;6720
"982";TRUE;1223;4,20014;31;455;8640
"984";TRUE;6313;3,34817;50;455;3200
"985";TRUE;4478;4,12445;91;455;8640
"987";TRUE;3234;4,70924;29;455;6080
"988";TRUE;4759;4,67374;59;455;6080
"989";TRUE;3463;4,17355;172;481;8960
"990";TRUE;1361;4,30633;11;455;6080
"991";TRUE;1627;4,05202;22;455;1280
"992";TRUE;997;4,55401;17;455;6400
"993";TRUE;9614;4,3651;54;455;1280
"994";TRUE;1974;4,3205;23;455;8000
"995";TRUE;3775;4,32406;30;455;3200
"996";TRUE;1008;3,79444;10;455;3200
"999";TRUE;11593;4,06109;43;494;9280
"1000";TRUE;998;4,22472;41;455;8640
"1001";TRUE;8490;4,0952;11;455;6400
"1002";TRUE;3429;3,90075;19;455;6080
"1003";TRUE;12261;4,2514;41;455;8640
"1004";TRUE;4108;4,43753;13;0;1600
"1005";TRUE;3944;4,32014;31;455;6080
"1006";TRUE;3839;4,37118;19;455;8640
"1007";TRUE;1133;4,52529;26;455;8640
"1008";TRUE;2663;4,24747;15;455;3200
"1009";TRUE;30434;3,35482;31;455;8640
"1010";TRUE;31160,6073358524;4,41654;32;455;8640
"1011";TRUE;1958;4,2032;78;481;1920
"1012";TRUE;1801;4,26495;17;455;8000
"1014";TRUE;6668;4,52777;40;468;8640
"1015";TRUE;1914;4,0793;27;494;8000
"1016";TRUE;2530;4,36944;20;455;8640
"1017";TRUE;1320;4,06565;37;488;8000
"1018";TRUE;1426;4,48005;11;455;1920
"1020";TRUE;4075;4,32229;32;455;1280
"1021";TRUE;2843;4,44749;28;455;3200
"1022";TRUE;1304;4,45591;29;455;1920
"1023";TRUE;1795;3,87275;12;520;2560
"1024";TRUE;2223;4,55683;118;455;8640
"1025";TRUE;1457;4,40621;62;455;1280
"1026";TRUE;2546;4,51027;61;468;8640
"1027";TRUE;14801;4,03796;54;455;1280
"1028";TRUE;20836;3,15472;525;455;8640
"1030";TRUE;1519;4,49008;20;455;8640
"1031";TRUE;4732;4,34332;38;2000;8000
"1032";TRUE;1950;4,25426;18;455;1280
"1033";TRUE;1250;3,97658;52;455;8640
"1035";TRUE;5040;4,56198;25;462;3200
"1036";TRUE;1863;4,38007;39;468;8640
"1037";TRUE;4105;4,40853;48;455;8640
"1038";TRUE;4127;4,03713;37;468;1920
"1040";TRUE;1391;4,32624;64;455;6080
"1041";TRUE;1365;4,34185;16;455;6400
"1042";TRUE;2092;4,22318;21;455;7360
"1043";TRUE;2409;4,38013;103;455;8640
"1044";TRUE;6614;4,53173;37;455;7360
"1045";TRUE;1127;4,20065;144;2240;8640
"1046";TRUE;955;4,41547;46;455;3520
"1047";TRUE;1815;4,51653;8;455;2240
"1049";TRUE;1459;4,13101;68;3040;8640
"1050";TRUE;6992;4,42279;43;455;8640
"1051";TRUE;19048;4,51807;11;455;8640
"1052";TRUE;14968;4,41378;24;455;8640
"1053";TRUE;1489;4,66529;19;455;8640
"1054";TRUE;4295;3,62967;17;455;8640
"1055";TRUE;3643;4,29116;63;455;8640
"1056";TRUE;6899;4,42705;40;462;8640
"1057";TRUE;1774;4,50866;10;1600;6400
"1058";TRUE;1205;4,16348;185;455;8640
"1059";TRUE;1407;4,47606;284;455;8640
"1060";TRUE;10636;4,35886;19;455;8640
"1061";TRUE;6885;4,17407;9;455;2560
"1062";TRUE;12400;4,25002;51;455;8640
"1063";TRUE;1732;4,58878;90;455;5440
"1064";TRUE;31160,6073358524;4,1594;26;520;6400
"1065";TRUE;2506;4,1855;44;0;3200
"1066";TRUE;2763;4,81904;42;455;8640
"1067";TRUE;3192;4,53065;43;455;6080
"1068";TRUE;5232;4,44809;16;455;1280
"1069";TRUE;4985;4,3219;46;455;8640
"1070";TRUE;3412;4,32986;59;455;6400
"1071";TRUE;2997;4,26981;46;455;8640
"1072";TRUE;29166;3,89184;47;455;8640
"1073";TRUE;3083;4,42404;14;455;1280
"1074";TRUE;3115;4,25139;38;455;8640
"1075";TRUE;1332;4,42597;9;455;1280
"1076";TRUE;6635;4,47942;9;455;3840
"1077";TRUE;2400;4,41726;331;0;12800
"1078";TRUE;30274;4,27845;42;455;1600
"1079";TRUE;11918;4,46211;18;455;1280
"1080";TRUE;3239;4,29959;29;455;3200
"1081";TRUE;4955;4,62093;117;0;6400
"1082";TRUE;2388;4,44827;31;455;6400
"1083";TRUE;1678;4,5273;44;455;8320
"1084";TRUE;2464;4,36374;26;455;1280
"1085";TRUE;18113;3,63783;225;455;8640
"1086";TRUE;25828;4,22025;19;455;8640
"1087";TRUE;4112;4,11548;123;455;8640
"1088";TRUE;2656;4,45745;21;468;5120
"1089";TRUE;4597;4,21769;14;0;1280
"1090";TRUE;22391;3,60572;29;455;8640
"1091";TRUE;1579;4,13555;6;455;1920
"1092";TRUE;3547;4,4339;65;455;8640
"1093";TRUE;4466;4,39488;63;455;6400
"1094";TRUE;4323;3,84844;46;455;1280
"1095";TRUE;2282;4,64234;33;455;6080
"1096";TRUE;7906;4,26403;17;455;1280
"1097";TRUE;4588;4,47504;17;455;1920
"1098";TRUE;11597;4,5784;19;455;3200
"1099";TRUE;10921;4,55643;35;455;8640
"1100";TRUE;13982;4,23615;20;455;6400
"1102";TRUE;3103;4,55001;35;455;8640
"1103";TRUE;1892;4,46699;21;455;1600
"1104";TRUE;2210;4,29973;21;455;1280
"1105";TRUE;6216;3,33074;7;455;1280
"1106";TRUE;2393;4,5179;15;455;6080
"1107";TRUE;1535;4,1631;33;455;2880
"1109";TRUE;1702;3,58937;30;455;1920
"1110";TRUE;3000;4,05561;18;455;8640
"1111";TRUE;1358;4,43197;42;455;3840
"1114";TRUE;8725;4,48173;20;455;6400
"1115";TRUE;1745;4,23109;33;455;6400
"1116";TRUE;1054;4,38047;42;2160;8640
"1117";TRUE;1839;4,16287;9;0;1920
"1118";TRUE;31160,6073358524;2,68061;30;455;8640
"1119";TRUE;2600;4,79969;25;455;2560
"1120";TRUE;1256;4,59442;41;455;2560
"1121";TRUE;29760;4,01182;8;455;8640
"1123";TRUE;1385;4,31094;84;455;6080
"1124";TRUE;31160,6073358524;3,27268;45;455;6400
"1126";TRUE;6128;4,34487;27;455;3840
"1127";TRUE;1522;4,35891;60;2400;8640
"1128";TRUE;3376;4,07415;128;455;6400
"1129";TRUE;1940;4,51155;51;455;1280
"1130";TRUE;4029;4,64903;16;455;2560
"1132";TRUE;1319;4,25696;25;455;6720
"1133";TRUE;2358;4,40503;37;455;4160
"1134";TRUE;12161;3,54739;0;474;1600
"1136";TRUE;1825;4,76672;28;455;6080
"1137";TRUE;3101;4,14264;77;455;3200
"1138";TRUE;1247;4,42429;26;455;8640
"1139";TRUE;7006;4,48722;17;455;1280
"1140";TRUE;3062;3,71708;127;474;8960
"1141";TRUE;2931;4,59393;15;455;2240
"1142";TRUE;1484;4,6353;48;455;3200
"1143";TRUE;2881;4,30499;39;455;8000
"1144";TRUE;4773;4,37326;62;455;8640
"1145";TRUE;2356;4,58209;21;455;1280
"1146";TRUE;960;4,25376;23;455;1280
"1147";TRUE;2476;4,60578;14;455;5760
"1148";TRUE;1619;4,45306;22;455;8000
"1149";TRUE;2007;4,30701;46;455;6720
"1150";TRUE;1516;4,38034;21;455;1600
"1151";TRUE;2716;3,71566;36;474;6080
"1152";TRUE;1134;4,12469;11;455;8640
"1153";TRUE;1785;4,37779;18;455;7680
"1154";TRUE;7439;4,68574;102;455;8640
"1155";TRUE;3839;4,18078;27;455;8640
"1156";TRUE;3121;4,21324;463;455;8640
"1157";TRUE;3146;3,87699;86;455;5760
"1158";TRUE;4180;4,3812;66;455;8640
"1159";TRUE;1412;4,37753;57;474;8960
"1160";TRUE;1323;4,08729;40;455;7040
"1162";TRUE;2579;4,75609;24;455;8640
"1163";TRUE;15762;4,76825;20;455;3200
"1164";TRUE;1013;4,15916;25;455;8640
"1165";TRUE;1433;4,30569;32;455;8640
"1166";TRUE;2414;4,63572;32;455;2560
"1167";TRUE;3575;4,04295;129;474;8960
"1168";TRUE;3581;4,55386;34;455;8640
"1169";TRUE;3465;4,60515;54;455;1600
"1170";TRUE;2528;4,14351;548;455;8640
"1171";TRUE;3096;4,17793;0;455;6400
"1172";TRUE;2380;4,18067;38;455;6400
"1173";TRUE;2619;4,49195;16;3200;8640
"1174";TRUE;1993;4,07305;34;468;2560
"1175";TRUE;1666;4,26381;60;455;8640
"1176";TRUE;2801;4,41924;41;455;1920
"1177";TRUE;2261;4,43223;68;455;8640
"1178";TRUE;23349;1,98877;5;455;8640
"1179";TRUE;1980;4,74716;15;455;2560
"1180";TRUE;6011;4,30855;95;455;8640
"1182";TRUE;1658;3,97234;44;455;6400
"1183";TRUE;1101;4,54867;67;455;8640
"1184";TRUE;3181;4,12741;54;455;6080
"1185";TRUE;3661;4,19189;23;455;8640
"1186";TRUE;1856;4,24318;8;455;4800
"1187";TRUE;4328;4,70438;23;455;8640
"1188";TRUE;15942;4,2002;96;455;8640
"1189";TRUE;1254;4,29909;8;455;3200
"1190";TRUE;2410;4,61965;29;455;6400
"1191";TRUE;1218;3,98738;49;455;1280
"1192";TRUE;10616;3,88013;91;500;9280
"1193";TRUE;1465;4,08644;27;455;1280
"1195";TRUE;7104;4,18911;77;455;8640
"1196";TRUE;6615;4,3533;12;455;1280
"1197";TRUE;11531;4,46424;34;455;1280
"1198";TRUE;8010;4,04754;17;455;1280
"1199";TRUE;6412;3,84392;13;468;1280
"1200";TRUE;2109;4,62115;64;455;6400
"1201";TRUE;4067;4,49993;71;468;8640
"1202";TRUE;2255;4,78458;57;455;1600
"1204";TRUE;28064;4,16697;39;455;4480
"1205";TRUE;1423;4,44249;15;455;8640
"1206";TRUE;3322;4,11412;37;455;1280
"1207";TRUE;3305;4,32193;61;474;8960
"1208";TRUE;20013;4,64081;40;507;1280
"1209";TRUE;1476;4,06397;13;455;2240
"1210";TRUE;2507;4,27295;20;455;1600
"1211";TRUE;8305;4,10683;30;455;1280
"1212";TRUE;3464;4,30985;35;455;3840
"1213";TRUE;5799;4,4574;26;455;6080
"1214";TRUE;3500;3,87504;23;455;8640
"1215";TRUE;1478;4,18581;39;462;8640
"1216";TRUE;2071;3,42587;38;455;6400
"1217";TRUE;3147;4,76513;33;455;1280
"1218";TRUE;12515;4,27681;76;455;8640
"1219";TRUE;11515;4,63012;48;455;8640
"1220";TRUE;1521;4,09845;40;455;8640
"1222";TRUE;4608;4,14321;432;455;8640
"1223";TRUE;4596;3,85231;11;455;1280
"1224";TRUE;2521;4,12744;9;455;3200
"1225";TRUE;1987;3,96028;27;1360;5440
"1227";TRUE;2215;4,14682;24;455;8640
"1228";TRUE;5697;3,94726;29;455;1280
"1229";TRUE;29551;3,92927;26;455;6400
"1230";TRUE;20189;4,23133;39;455;1600
"1231";TRUE;31160,6073358524;4,37455;235;455;8640
"1232";TRUE;1082;4,54901;22;455;1280
"1234";TRUE;1445;4,30069;11;455;1280
"1235";TRUE;1975;4,31116;31;455;6400
"1236";TRUE;4383;4,35647;12;455;1280
"1237";TRUE;6989;4,78157;40;455;8640
"1238";TRUE;22443;4,02735;69;455;8640
"1239";TRUE;1319;4,05746;27;455;2240
"1241";TRUE;6376;4,08714;13;455;8640
"1242";TRUE;11792;4,15464;70;455;8640
"1244";TRUE;1728;4,75647;117;455;8640
"1245";TRUE;3708;4,04493;30;455;1280
"1246";TRUE;2493;3,57196;107;455;8640
"1247";TRUE;14356;4,37142;23;455;8640
